opportunity_id,target
10689,0.5379303419544695
10690,0.3233894119876794
10691,0.8148665107016353
10692,0.8359650637128749
10693,0.9094155820051947
10694,0.9094155820051947
10695,0.18556272817532538
10696,0.13483491889774918
10697,0.19526293306182335
10698,0.3654292333432398
10699,0.19850507688722233
10700,0.8375806648288208
10701,0.8375806648288208
10702,0.8343480730383008
10703,0.8375806648288208
10704,0.9738614747788268
10705,0.6435856020440941
10706,0.20134149128031412
10707,0.19136289510390966
10708,0.4812315808729753
10709,0.9065089807308876
10710,0.768564866420108
10711,0.768564866420108
10712,0.8482812924944403
10713,0.7471238082068246
10714,0.468393078403282
10715,0.7834614997314997
10716,0.5978297056840547
10717,0.491057848902875
10718,0.8183305903385624
10719,0.7570193921617818
10720,0.2387878276162557
10721,0.5417875655896378
10722,0.9407106063335068
10723,0.6699212844946701
10724,0.9535426257858332
10725,0.9040811532051081
10726,0.48166622874805587
10727,0.4072636773701993
10728,0.9119949461707432
10729,0.7150288644878189
10730,0.9120185836310636
10731,0.8309004216149968
10732,0.7342036446503404
10733,0.7342036446503404
10734,0.4934111626984751
10735,0.7310710167543034
10736,0.8023800248541668
10737,0.8185107381638529
10738,0.7654042120652498
10739,0.8490789406471229
10740,0.2003223630832778
10741,0.890214520354294
10742,0.835423326977635
10743,0.14249908418709178
10744,0.19359468697818463
10745,0.19359468697818463
10746,0.19359468697818463
10747,0.19359468697818463
10748,0.7909991875323501
10749,0.9052206772156834
10750,0.5634185222164818
10751,0.23573969411824539
10752,0.23573969411824539
10753,0.34334976450234783
10754,0.6224205068592056
10755,0.779893272287834
10756,0.8893582381520933
10757,0.8490789406471229
10758,0.7278528187025496
10759,0.6728700807821295
10760,0.11656151466801072
10761,0.9018440184284585
10762,0.8403266956759896
10763,0.7712681302078278
10764,0.8301079828044542
10765,0.5859057484539275
10766,0.8988265149170385
10767,0.8953091263821258
10768,0.5969361387324419
10769,0.26479309584429817
10770,0.11614532127244787
10771,0.9439227512791888
10772,0.9446499615627818
10773,0.6693648994990038
10774,0.13511671541130782
10775,0.07164018104788185
10776,0.216153102585967
10777,0.40395857664488305
10778,0.8220956641426408
10779,0.8949966328048168
10780,0.8131981464548008
10781,0.3902336807097923
10782,0.29836136737056196
10783,0.13053254149409763
10784,0.8578562853047963
10785,0.27393209775496996
10786,0.28008653535068345
10787,0.8335637149745904
10788,0.6836408346810007
10789,0.589268685257827
10790,0.6382803214801397
10791,0.8787122822917139
10792,0.22998577802359738
10793,0.8694853042326189
10794,0.8694853042326189
10795,0.8301079828044542
10796,0.29851702778965705
10797,0.304828526277655
10798,0.1157263578322741
10799,0.474549210887871
10800,0.304828526277655
10801,0.15666437051823648
10802,0.26761364648744435
10803,0.2548555680962591
10804,0.9037343403591312
10805,0.06152798649539294
10806,0.8554650037265397
10807,0.29932333372624087
10808,0.8873760474992619
10809,0.42695079406024516
10810,0.020628642657991223
10811,0.6643629918172326
10812,0.7352451100518718
10813,0.08525712700380092
10814,0.03264752006653068
10815,0.6269374721597618
10816,0.6236574019160958
10817,0.03423525873980885
10818,0.6630792103919269
10819,0.6669630145773157
10820,0.6408559284184582
10821,0.7260806018109736
10822,0.077571549666924
10823,0.9141683134563989
10824,0.2040401439605567
10825,0.28068464492914735
10826,0.8239848238233507
10827,0.9195086959964773
10828,0.932318003020561
10829,0.8003351341216404
10830,0.737748136331518
10831,0.47837320938604544
10832,0.21252362127899652
10833,0.30151665508769765
10834,0.3284668909717038
10835,0.4947926978711963
10836,0.826438548444211
10837,0.3069960632871192
10838,0.7732923499060234
10839,0.8218525182028062
10840,0.4191638007763968
10841,0.450542229914184
10842,0.7841073127098892
10843,0.7656306620975737
10844,0.6454187051227314
10845,0.8656946867990318
10846,0.19037122914052027
10847,0.2828404204918553
10848,0.6080926493720501
10849,0.26976218755297765
10850,0.6475621751930274
10851,0.08228811673401057
10852,0.7041116132826657
10853,0.501597679711805
10854,0.7510077469838418
10855,0.5793382709164931
10856,0.45700220917707995
10857,0.6414490877908093
10858,0.71014462465458
10859,0.5315830960873361
10860,0.21625073248043214
10861,0.025332003416661527
10862,0.21781285261968084
10863,0.6193958105219831
10864,0.8499288778648352
10865,0.8751276909671681
10866,0.05561004337994115
10867,0.06103770352168371
10868,0.8344089638444818
10869,0.02973991519194026
10870,0.4683911915979555
10871,0.9287143747707781
10872,0.07135452454090678
10873,0.5796963043794122
10874,0.8953091263821258
10875,0.8485994907405641
10876,0.9092254902695334
10877,0.7794899175906262
10878,0.695504026208434
10879,0.032838959518771665
10880,0.016368450370344033
10881,0.8272052496727906
10882,0.38441422040773987
10883,0.2019111868200686
10884,0.32237228656930605
10885,0.7540333894125386
10886,0.7214617216056377
10887,0.08162447449663636
10888,0.8081350320501968
10889,0.8341651866103814
10890,0.8081350320501968
10891,0.8037381310721577
10892,0.7741721364748122
10893,0.8745943245201704
10894,0.8345124847316056
10895,0.8490217562135008
10896,0.8879247699494388
10897,0.8159610238228012
10898,0.013148465436917086
10899,0.9059465852442483
10900,0.9232966876543386
10901,0.839227445794259
10902,0.4688857117849448
10903,0.22200555032208388
10904,0.8230023320239042
10905,0.6556098039567595
10906,0.8852959286478956
10907,0.7886013438078623
10908,0.3922899849493226
10909,0.7732923499060234
10910,0.5707517073223317
10911,0.7358699304296362
10912,0.8453672312645807
10913,0.601013553883752
10914,0.7473310717024411
10915,0.7711279721370752
10916,0.6984841838260418
10917,0.5656366874205342
10918,0.7869910020733116
10919,0.008418768422571233
10920,0.3923457529272361
10921,0.7775125144267753
10922,0.23299130681969568
10923,0.8232418282022892
10924,0.8341651866103814
10925,0.7815896318005577
10926,0.5239588385748282
10927,0.42544366075024886
10928,0.7966966832807604
10929,0.7788554141030118
10930,0.6925774655379797
10931,0.5053502780643923
10932,0.9158715870444072
10933,0.837366003422604
10934,0.7706245310660466
10935,0.7012793287653662
10936,0.45044457180282327
10937,0.4294540644339954
10938,0.07790576007100933
10939,0.6784649506735088
10940,0.7962560842849572
10941,0.6012502224943754
10942,0.33167367617149324
10943,0.2876521129057799
10944,0.20658645606575657
10945,0.20658645606575657
10946,0.7809288963937602
10947,0.18620062457876546
10948,0.3790944510660084
10949,0.38826621427011665
10950,0.5552084340429101
10951,0.7092810529455593
10952,0.6773079403181899
10953,0.0103424558614958
10954,0.7050461681370073
10955,0.05453313700309443
10956,0.02261749067661333
10957,0.02876711815340622
10958,0.020010378442215003
10959,0.1550017558963095
10960,0.7358699304296362
10961,0.5741866760008776
10962,0.5883560892776144
10963,0.2747605694657432
10964,0.8525175308418467
10965,0.031043268616106127
10966,0.6474130998327398
10967,0.8870969640008625
10968,0.4266042512617284
10969,0.8276224330302017
10970,0.3008430210545459
10971,0.5029027282121197
10972,0.8046323971604704
10973,0.34630453380690435
10974,0.23308452585639314
10975,0.9061060363086134
10976,0.8691886511031652
10977,0.914539229295812
10978,0.5761974630698127
10979,0.7442231188622936
10980,0.612644494721833
10981,0.6718171385743774
10982,0.4202529221615257
10983,0.4890446952807912
10984,0.3654103161442562
10985,0.2946154120856357
10986,0.8435877094215317
10987,0.8760562538095519
10988,0.4358266593008313
10989,0.12366054715022057
10990,0.041602700754160886
10991,0.03215380469781993
10992,0.0209507972277312
10993,0.933571054123431
10994,0.19478874473461014
10995,0.39796593825205095
10996,0.25429526897252525
10997,0.02463835939632706
10998,0.8966656356446895
10999,0.5356598506646184
11000,0.3835455847129945
11001,0.5561937922233418
11002,0.6836408346810007
11003,0.5770967042048736
11004,0.6997742018498526
11005,0.4644996720852356
11006,0.5152947328862066
11007,0.8261598386649501
11008,0.020055995283999074
11009,0.9120185836310636
11010,0.8210277766570222
11011,0.7137566138004434
11012,0.6663489582238028
11013,0.15563128575572172
11014,0.27326615952009053
11015,0.4294540644339954
11016,0.4573690294630163
11017,0.5300010710014905
11018,0.29297615201437044
11019,0.9055255018428163
11020,0.04360726894063379
11021,0.493187589807059
11022,0.6506794307467365
11023,0.752202541792359
11024,0.045150193675723746
11025,0.7012834809936953
11026,0.6679610978346071
11027,0.6679610978346071
11028,0.2278400239824961
11029,0.8898594632337975
11030,0.13935301472766382
11031,0.9738414045089919
11032,0.3176717629186393
11033,0.8341920298210911
11034,0.11772573461740388
11035,0.17977683310951323
11036,0.579108942927071
11037,0.7288481475897828
11038,0.5850768002614956
11039,0.8341651866103814
11040,0.7916679169234735
11041,0.8126867783116557
11042,0.632123620072997
11043,0.5000984287602025
11044,0.5090907665059656
11045,0.1294519319467402
11046,0.5855663318550464
11047,0.8171196332832019
11048,0.7260806018109736
11049,0.13714555187544583
11050,0.35906843085409523
11051,0.7614263276465041
11052,0.2522222871016109
11053,0.34745945163021197
11054,0.8519875218863119
11055,0.3349356372752899
11056,0.7741872432241665
11057,0.5663644460809143
11058,0.29270570190208645
11059,0.10616753729164796
11060,0.23164396690065378
11061,0.2211194262436312
11062,0.21699828425737283
11063,0.8159610238228012
11064,0.8428785454505843
11065,0.6826704747551658
11066,0.7776384401881818
11067,0.192351050479735
11068,0.7497946907467055
11069,0.16815923565989185
11070,0.7927175340820645
11071,0.8930200684918799
11072,0.7809053840400866
11073,0.8255167097165776
11074,0.8413931864399173
11075,0.46585106928559245
11076,0.5519832906393646
11077,0.5955114905552161
11078,0.3983192113863148
11079,0.5344161020531302
11080,0.37449261254757904
11081,0.6735120358462221
11082,0.5476905086051348
11083,0.05723500476776458
11084,0.6937400244623444
11085,0.6761249892274516
11086,0.5764061220721806
11087,0.8787122822917139
11088,0.18883382059975856
11089,0.2710442539968381
11090,0.28476926578032224
11091,0.5662383560050268
11092,0.7035740672485531
11093,0.7006405325867773
11094,0.7630309190902147
11095,0.8499549229575742
11096,0.8499549229575742
11097,0.04197659238215675
11098,0.11641369067297233
11099,0.39368690538741236
11100,0.5517607980746154
11101,0.2729079481609503
11102,0.17822486268975882
11103,0.5213398478458023
11104,0.3755885225517409
11105,0.4996253070420952
11106,0.258418824191852
11107,0.4756209042519919
11108,0.8375709207139405
11109,0.7266092739961862
11110,0.818036719614888
11222,0.6857709307217704
11223,0.9155436044531954
11224,0.8912661233825815
11225,0.38855233926179855
11226,0.6921012062006369
11227,0.03368180739706314
11228,0.1294679673606753
11229,0.8170463897286819
11230,0.2847009196430218
11231,0.5976545203244642
11232,0.22478426311739585
11233,0.9358924203903478
11234,0.9195086959964773
11235,0.1752331106438003
11236,0.8911423204482486
11237,0.1623304543168667
11238,0.6997742018498526
11239,0.4008172010250512
